route,total_shipments,avg_tariff,avg_transit_days,delay_rate,total_revenue,avg_chargeable_wt,revenue_per_shipment,demand_score,pricing_action
Chennai_to_Hyderabad,40,419.89099999999996,2.975,0.375,19369.04,7.437250000000001,484.226,0.4736842105263157,Maintain current tariff
Chennai_to_Indore,33,492.37939393939394,3.090909090909091,0.42424242424242425,18372.68,8.834242424242426,556.7478787878788,0.2894736842105262,Increase tariff by 10-15% to improve margin
Chennai_to_Jaipur,42,460.91142857142853,3.0952380952380953,0.35714285714285715,21896.99,8.27357142857143,521.3569047619048,0.5263157894736841,Maintain current tariff
Chennai_to_Jamshedpur,38,566.5284210526316,3.0789473684210527,0.42105263157894735,24200.68,9.11,636.86,0.42105263157894735,Maintain current tariff
Chennai_to_Kochi,46,403.22521739130434,2.869565217391304,0.41304347826086957,21564.72,7.7515217391304345,468.79826086956524,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Chennai_to_Kolkata,32,413.973125,2.8125,0.40625,14967.53,7.760625,467.7353125,0.26315789473684204,Increase tariff by 10-15% to improve margin
Chennai_to_Lucknow,43,500.18000000000006,3.116279069767442,0.46511627906976744,24655.4,8.377674418604652,573.3813953488373,0.5526315789473684,Maintain current tariff
Chennai_to_Ludhiana,32,516.9996875,3.0,0.4375,18902.31,8.8015625,590.6971875,0.26315789473684204,Increase tariff by 10-15% to improve margin
Chennai_to_Meerut,43,444.31418604651157,2.7209302325581395,0.27906976744186046,21750.8,7.605116279069767,505.83255813953485,0.5526315789473684,Maintain current tariff
Chennai_to_Mumbai,38,429.8302631578947,2.6842105263157894,0.2894736842105263,18619.54,7.636842105263158,489.9878947368421,0.42105263157894735,Maintain current tariff
Chennai_to_Nagpur,49,431.9642857142857,3.0816326530612246,0.4489795918367347,24316.39,7.830612244897959,496.2528571428571,0.7105263157894737,Reduce tariff by 5-10% to gain more volume
Chennai_to_Nashik,45,460.83799999999997,2.7777777777777777,0.35555555555555557,23887.98,7.923111111111112,530.8439999999999,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Chennai_to_Patna,34,450.4670588235294,3.676470588235294,0.6470588235294118,17502.94,7.821470588235294,514.7923529411764,0.3157894736842104,Maintain current tariff
Chennai_to_Pune,35,436.73685714285716,3.3142857142857145,0.5142857142857142,18009.07,7.206857142857143,514.5448571428572,0.3421052631578947,Maintain current tariff
Chennai_to_Raipur,35,482.79171428571425,2.942857142857143,0.37142857142857144,19048.66,8.020285714285714,544.2474285714286,0.3421052631578947,Maintain current tariff
Chennai_to_Ranchi,44,459.2386363636364,3.3636363636363638,0.5,22765.66,7.777272727272727,517.4013636363636,0.5789473684210527,Maintain current tariff
Chennai_to_Shimla,36,431.0077777777778,2.8333333333333335,0.3888888888888889,18403.35,8.109722222222222,511.20416666666665,0.36842105263157887,Maintain current tariff
Chennai_to_Srinagar,47,425.97191489361705,3.0425531914893615,0.3829787234042553,23055.29,7.386808510638298,490.538085106383,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Chennai_to_Surat,36,441.015,3.0833333333333335,0.3611111111111111,18656.079999999998,7.687777777777778,518.2244444444444,0.36842105263157887,Maintain current tariff
Chennai_to_Thiruvananthapuram,47,427.39957446808506,3.3617021276595747,0.5106382978723404,23509.73,7.70127659574468,500.20702127659575,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Chennai_to_Varanasi,48,460.02229166666666,3.3333333333333335,0.4583333333333333,25058.81,8.1225,522.0585416666667,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Chennai_to_Vijayawada,41,417.059756097561,3.2195121951219514,0.43902439024390244,19992.37,7.4851219512195115,487.6187804878048,0.5,Maintain current tariff
Chennai_to_Vizag,43,501.4276744186046,3.116279069767442,0.3953488372093023,24383.02,8.442558139534883,567.046976744186,0.5526315789473684,Maintain current tariff
Coimbatore_to_Agra,51,474.74764705882353,3.0588235294117645,0.45098039215686275,27835.920000000002,8.202745098039216,545.8023529411765,0.763157894736842,Reduce tariff by 5-10% to gain more volume
Coimbatore_to_Ahmedabad,49,439.12591836734697,2.8979591836734695,0.3469387755102041,24912.84,7.714897959183673,508.425306122449,0.7105263157894737,Reduce tariff by 5-10% to gain more volume
Coimbatore_to_Amritsar,39,468.93512820512825,3.230769230769231,0.48717948717948717,20987.920000000002,8.25,538.1517948717949,0.4473684210526314,Maintain current tariff
Coimbatore_to_Aurangabad,36,394.1458333333333,2.888888888888889,0.3888888888888889,17289.87,6.946666666666666,480.27416666666664,0.36842105263157887,Maintain current tariff
Coimbatore_to_Bangalore,29,379.0362068965517,2.8620689655172415,0.3793103448275862,12849.11,6.560689655172413,443.0727586206897,0.18421052631578938,Increase tariff by 10-15% to improve margin
Coimbatore_to_Bhopal,43,416.38697674418603,2.953488372093023,0.3953488372093023,20719.43,7.485581395348837,481.8472093023256,0.5526315789473684,Maintain current tariff
Coimbatore_to_Bhubaneswar,43,474.9058139534884,3.0,0.27906976744186046,22353.03,8.201162790697675,519.8379069767442,0.5526315789473684,Maintain current tariff
Coimbatore_to_Chandigarh,38,415.30947368421056,2.8157894736842106,0.3684210526315789,18113.65,7.190526315789474,476.675,0.42105263157894735,Maintain current tariff
Coimbatore_to_Chennai,46,458.8797826086957,3.130434782608696,0.4782608695652174,23312.62,7.686304347826087,506.7960869565217,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Coimbatore_to_Dehradun,47,444.4925531914894,3.2127659574468086,0.44680851063829785,23732.69,7.887659574468085,504.95085106382976,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Coimbatore_to_Delhi,39,403.2446153846154,3.0256410256410255,0.358974358974359,18306.46,6.661282051282051,469.3964102564102,0.4473684210526314,Maintain current tariff
Coimbatore_to_Guwahati,27,399.9359259259259,2.814814814814815,0.3333333333333333,12982.82,7.541851851851852,480.8451851851852,0.13157894736842102,Increase tariff by 10-15% to improve margin
Coimbatore_to_Hyderabad,39,464.8835897435897,2.871794871794872,0.358974358974359,21327.62,8.279487179487178,546.8620512820513,0.4473684210526314,Maintain current tariff
Coimbatore_to_Indore,51,482.5260784313726,2.8823529411764706,0.3137254901960784,27810.71,7.696078431372549,545.3080392156862,0.763157894736842,Reduce tariff by 5-10% to gain more volume
Coimbatore_to_Jaipur,35,510.34542857142856,2.942857142857143,0.37142857142857144,20392.47,8.32057142857143,582.642,0.3421052631578947,Maintain current tariff
Coimbatore_to_Jamshedpur,33,412.34575757575755,2.696969696969697,0.30303030303030304,15321.72,7.653333333333333,464.2945454545454,0.2894736842105262,Increase tariff by 10-15% to improve margin
Coimbatore_to_Kochi,42,406.49666666666667,3.2142857142857144,0.42857142857142855,19582.88,6.849523809523809,466.25904761904764,0.5263157894736841,Maintain current tariff
Coimbatore_to_Kolkata,42,437.3885714285714,2.642857142857143,0.2619047619047619,20980.17,7.557142857142857,499.5278571428571,0.5263157894736841,Maintain current tariff
Coimbatore_to_Lucknow,36,486.24611111111113,3.3055555555555554,0.4722222222222222,20748.13,8.410277777777777,576.3369444444445,0.36842105263157887,Maintain current tariff
Coimbatore_to_Ludhiana,39,442.3569230769231,2.8974358974358974,0.4358974358974359,20050.37,7.441282051282051,514.1120512820513,0.4473684210526314,Maintain current tariff
Coimbatore_to_Meerut,43,403.0746511627907,3.0,0.4418604651162791,20429.93,7.165581395348838,475.1146511627907,0.5526315789473684,Maintain current tariff
Coimbatore_to_Mumbai,39,415.464358974359,3.3333333333333335,0.5641025641025641,18258.15,6.743846153846154,468.15769230769234,0.4473684210526314,Maintain current tariff
Coimbatore_to_Nagpur,45,478.4751111111111,2.8,0.35555555555555557,24720.25,7.544888888888888,549.3388888888888,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Coimbatore_to_Nashik,41,450.1965853658537,3.4146341463414633,0.5609756097560976,20979.86,7.877560975609756,511.70390243902443,0.5,Maintain current tariff
Coimbatore_to_Patna,47,397.24361702127663,3.0638297872340425,0.44680851063829785,22405.83,7.068297872340425,476.7197872340426,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Coimbatore_to_Pune,36,375.49805555555554,2.638888888888889,0.3055555555555556,15976.86,7.006666666666667,443.8016666666667,0.36842105263157887,Maintain current tariff
Coimbatore_to_Raipur,44,433.91295454545457,3.3863636363636362,0.5227272727272727,22186.18,7.641590909090909,504.23136363636365,0.5789473684210527,Maintain current tariff
Coimbatore_to_Ranchi,32,430.610625,3.0625,0.40625,15334.85,8.0115625,479.2140625,0.26315789473684204,Increase tariff by 10-15% to improve margin
Coimbatore_to_Shimla,31,528.5087096774193,2.870967741935484,0.3225806451612903,18048.18,9.408387096774195,582.1993548387097,0.23684210526315785,Increase tariff by 10-15% to improve margin
Coimbatore_to_Srinagar,42,403.7907142857143,2.761904761904762,0.38095238095238093,19426.39,7.138571428571429,462.5330952380952,0.5263157894736841,Maintain current tariff
Coimbatore_to_Surat,35,388.05057142857146,2.8857142857142857,0.37142857142857144,16150.51,7.265714285714285,461.44314285714285,0.3421052631578947,Maintain current tariff
Coimbatore_to_Thiruvananthapuram,41,469.58902439024394,3.2439024390243905,0.4146341463414634,21757.05,8.419512195121952,530.659756097561,0.5,Maintain current tariff
Coimbatore_to_Varanasi,37,357.46675675675675,2.7567567567567566,0.2972972972972973,15770.199999999999,6.501351351351351,426.2216216216216,0.39473684210526305,Maintain current tariff
Coimbatore_to_Vijayawada,44,441.3470454545455,2.6363636363636362,0.22727272727272727,22522.13,7.4593181818181815,511.8665909090909,0.5789473684210527,Maintain current tariff
Coimbatore_to_Vizag,33,457.74333333333334,2.757575757575758,0.3333333333333333,17215.52,7.828181818181818,521.6824242424243,0.2894736842105262,Increase tariff by 10-15% to improve margin
Dehradun_to_Agra,37,450.02810810810814,2.8378378378378377,0.3783783783783784,18898.49,8.702162162162162,510.77000000000004,0.39473684210526305,Maintain current tariff
Dehradun_to_Ahmedabad,37,439.01243243243243,2.7837837837837838,0.2972972972972973,18766.18,7.872972972972973,507.19405405405405,0.39473684210526305,Maintain current tariff
Dehradun_to_Amritsar,40,435.9025,3.075,0.425,19639.49,7.544,490.98725,0.4736842105263157,Maintain current tariff
Dehradun_to_Aurangabad,25,379.76120000000003,3.44,0.6,11218.42,7.5228,448.7368,0.07894736842105254,Increase tariff by 10-15% to improve margin
Dehradun_to_Bangalore,43,432.3804651162791,3.046511627906977,0.4186046511627907,21245.77,7.961162790697674,494.08767441860465,0.5526315789473684,Maintain current tariff
Dehradun_to_Bhopal,42,464.7266666666667,3.0714285714285716,0.40476190476190477,22299.02,7.9157142857142855,530.9290476190477,0.5263157894736841,Maintain current tariff
Dehradun_to_Bhubaneswar,46,435.0839130434783,2.782608695652174,0.2608695652173913,23182.27,7.502391304347826,503.9623913043478,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Dehradun_to_Chandigarh,51,399.0686274509804,3.0784313725490198,0.39215686274509803,23959.34,7.213333333333333,469.7909803921569,0.763157894736842,Reduce tariff by 5-10% to gain more volume
Dehradun_to_Chennai,45,412.23822222222225,2.6,0.28888888888888886,22238.37,7.301333333333333,494.186,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Dehradun_to_Coimbatore,42,463.3257142857143,3.3333333333333335,0.5,22295.3,7.729285714285714,530.8404761904761,0.5263157894736841,Maintain current tariff
Dehradun_to_Delhi,42,426.76452380952384,2.9523809523809526,0.42857142857142855,21323.61,7.558809523809523,507.70500000000004,0.5263157894736841,Maintain current tariff
Dehradun_to_Guwahati,39,428.6494871794872,3.358974358974359,0.5128205128205128,19656.75,7.816410256410256,504.0192307692308,0.4473684210526314,Maintain current tariff
Dehradun_to_Hyderabad,51,467.90980392156865,3.0980392156862746,0.43137254901960786,26631.43,7.87,522.1849019607844,0.763157894736842,Reduce tariff by 5-10% to gain more volume
Dehradun_to_Indore,42,430.0185714285714,2.9761904761904763,0.40476190476190477,21382.01,7.503333333333333,509.0954761904762,0.5263157894736841,Maintain current tariff
Dehradun_to_Jaipur,28,375.0496428571428,3.107142857142857,0.39285714285714285,12224.71,7.279285714285714,436.59678571428566,0.1578947368421052,Increase tariff by 10-15% to improve margin
Dehradun_to_Jamshedpur,35,402.53085714285714,3.2285714285714286,0.5714285714285714,16432.77,6.961714285714286,469.5077142857143,0.3421052631578947,Maintain current tariff
Dehradun_to_Kochi,37,475.35621621621624,3.081081081081081,0.40540540540540543,20011.04,7.8983783783783785,540.8389189189189,0.39473684210526305,Maintain current tariff
Dehradun_to_Kolkata,39,399.6179487179487,2.8205128205128207,0.3333333333333333,18132.11,7.096153846153846,464.92589743589747,0.4473684210526314,Maintain current tariff
Dehradun_to_Lucknow,42,423.8333333333333,3.2142857142857144,0.47619047619047616,20713.96,6.994047619047619,493.1895238095238,0.5263157894736841,Maintain current tariff
Dehradun_to_Ludhiana,41,511.8131707317073,3.1707317073170733,0.34146341463414637,23290.21,8.648536585365854,568.0539024390243,0.5,Maintain current tariff
Dehradun_to_Meerut,40,411.633,3.125,0.375,19292.55,7.0329999999999995,482.31374999999997,0.4736842105263157,Maintain current tariff
Dehradun_to_Mumbai,37,493.0443243243243,3.081081081081081,0.40540540540540543,20407.61,8.671621621621622,551.5570270270271,0.39473684210526305,Maintain current tariff
Dehradun_to_Nagpur,38,446.12763157894733,3.4473684210526314,0.6052631578947368,19422.42,7.527368421052632,511.1163157894736,0.42105263157894735,Maintain current tariff
Dehradun_to_Nashik,33,479.88575757575757,2.787878787878788,0.30303030303030304,18056.760000000002,8.248787878787878,547.1745454545455,0.2894736842105262,Increase tariff by 10-15% to improve margin
Dehradun_to_Patna,31,462.87129032258065,2.838709677419355,0.3548387096774194,16877.03,8.381290322580645,544.4203225806451,0.23684210526315785,Increase tariff by 10-15% to improve margin
Dehradun_to_Pune,41,456.48146341463416,2.6097560975609757,0.24390243902439024,21020.83,8.10439024390244,512.7031707317074,0.5,Maintain current tariff
Dehradun_to_Raipur,44,457.6890909090909,3.022727272727273,0.45454545454545453,23075.26,7.753863636363636,524.4377272727272,0.5789473684210527,Maintain current tariff
Dehradun_to_Ranchi,46,380.50282608695653,2.9782608695652173,0.41304347826086957,20550.72,6.637173913043478,446.7547826086957,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Dehradun_to_Shimla,45,516.2971111111111,2.933333333333333,0.37777777777777777,25851.41,8.437333333333333,574.4757777777778,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Dehradun_to_Srinagar,45,425.3086666666667,2.911111111111111,0.3333333333333333,22113.51,7.714222222222222,491.4113333333333,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Dehradun_to_Surat,40,503.26324999999997,2.7,0.225,23228.35,8.3535,580.70875,0.4736842105263157,Maintain current tariff
Dehradun_to_Thiruvananthapuram,42,435.91523809523807,3.3333333333333335,0.47619047619047616,21374.100000000002,7.453571428571429,508.9071428571429,0.5263157894736841,Maintain current tariff
Dehradun_to_Varanasi,33,474.3939393939394,2.6363636363636362,0.30303030303030304,18074.3,7.390909090909091,547.7060606060605,0.2894736842105262,Increase tariff by 10-15% to improve margin
Dehradun_to_Vijayawada,42,468.05309523809524,2.7857142857142856,0.35714285714285715,22264.63,7.951190476190476,530.1102380952382,0.5263157894736841,Maintain current tariff
Dehradun_to_Vizag,36,448.34583333333336,2.7222222222222223,0.2777777777777778,19312.83,7.953333333333333,536.4675000000001,0.36842105263157887,Maintain current tariff
Delhi_to_Agra,32,416.9390625,3.3125,0.4375,15406.18,6.29,481.443125,0.26315789473684204,Increase tariff by 10-15% to improve margin
Delhi_to_Ahmedabad,32,424.404375,3.0625,0.4375,15843.98,7.3984375,495.124375,0.26315789473684204,Increase tariff by 10-15% to improve margin
Delhi_to_Amritsar,43,421.41651162790697,2.7209302325581395,0.20930232558139536,20828.72,7.443953488372093,484.3888372093024,0.5526315789473684,Maintain current tariff
Delhi_to_Aurangabad,39,395.34410256410257,2.8461538461538463,0.3333333333333333,17860.11,7.4174358974358965,457.95153846153846,0.4473684210526314,Maintain current tariff
Delhi_to_Bangalore,45,386.7997777777778,2.7555555555555555,0.3333333333333333,20389.8,7.258444444444445,453.1066666666666,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Delhi_to_Bhopal,42,400.23238095238094,3.0476190476190474,0.40476190476190477,19724.36,7.100952380952381,469.6276190476191,0.5263157894736841,Maintain current tariff
Delhi_to_Bhubaneswar,32,521.2834375,3.21875,0.4375,18744.82,8.045,585.775625,0.26315789473684204,Increase tariff by 10-15% to improve margin
Delhi_to_Chandigarh,43,376.4186046511628,3.0930232558139537,0.46511627906976744,19072.01,6.626511627906977,443.5351162790697,0.5526315789473684,Maintain current tariff
Delhi_to_Chennai,36,492.9719444444444,3.1944444444444446,0.4722222222222222,20742.74,8.389722222222222,576.1872222222223,0.36842105263157887,Maintain current tariff
Delhi_to_Coimbatore,35,458.616,3.4571428571428573,0.5142857142857142,17989.45,7.587999999999999,513.9842857142858,0.3421052631578947,Maintain current tariff
Delhi_to_Dehradun,37,381.1091891891892,3.1621621621621623,0.5405405405405406,16582.53,7.455405405405406,448.17648648648645,0.39473684210526305,Maintain current tariff
Delhi_to_Guwahati,38,507.20421052631576,3.263157894736842,0.5263157894736842,21631.8,9.292105263157895,569.2578947368421,0.42105263157894735,Maintain current tariff
Delhi_to_Hyderabad,44,433.2570454545455,3.0454545454545454,0.36363636363636365,21330.51,7.555454545454546,484.78431818181815,0.5789473684210527,Maintain current tariff
Delhi_to_Indore,45,382.4,3.2444444444444445,0.4888888888888889,20277.74,7.262222222222222,450.6164444444445,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Delhi_to_Jaipur,41,401.01707317073175,2.5853658536585367,0.2926829268292683,19236.41,7.108780487804878,469.1807317073171,0.5,Maintain current tariff
Delhi_to_Jamshedpur,42,443.09833333333336,2.7857142857142856,0.3333333333333333,21566.06,7.682380952380951,513.4776190476191,0.5263157894736841,Maintain current tariff
Delhi_to_Kochi,39,489.12820512820514,2.9743589743589745,0.46153846153846156,21459.07,8.260769230769231,550.2325641025641,0.4473684210526314,Maintain current tariff
Delhi_to_Kolkata,43,472.6290697674418,2.9767441860465116,0.37209302325581395,22867.78,8.585348837209303,531.8088372093023,0.5526315789473684,Maintain current tariff
Delhi_to_Lucknow,37,388.29783783783785,2.918918918918919,0.32432432432432434,17025.33,7.2489189189189185,460.1440540540541,0.39473684210526305,Maintain current tariff
Delhi_to_Ludhiana,48,497.67041666666665,2.625,0.3333333333333333,26886.65,8.211666666666668,560.1385416666667,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Delhi_to_Meerut,50,394.5418,3.06,0.38,22911.69,6.959199999999999,458.2338,0.7368421052631577,Reduce tariff by 5-10% to gain more volume
Delhi_to_Mumbai,46,443.14456521739135,3.1739130434782608,0.41304347826086957,23225.0,7.3519565217391305,504.89130434782606,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Delhi_to_Nagpur,53,457.6175471698113,2.6792452830188678,0.2641509433962264,27610.63,8.241320754716982,520.9552830188679,0.8157894736842104,Reduce tariff by 5-10% to gain more volume
Delhi_to_Nashik,42,393.82690476190476,3.1904761904761907,0.4523809523809524,20261.25,7.576904761904762,482.4107142857143,0.5263157894736841,Maintain current tariff
Delhi_to_Patna,37,418.73837837837834,2.972972972972973,0.40540540540540543,17992.05,7.193513513513514,486.2716216216216,0.39473684210526305,Maintain current tariff
Delhi_to_Pune,40,427.2405,3.125,0.4,20537.88,7.71225,513.447,0.4736842105263157,Maintain current tariff
Delhi_to_Raipur,46,530.898695652174,3.0652173913043477,0.5,27422.85,8.507608695652175,596.1489130434783,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Delhi_to_Ranchi,42,486.1697619047619,2.9285714285714284,0.35714285714285715,23866.02,8.975,568.2385714285714,0.5263157894736841,Maintain current tariff
Delhi_to_Shimla,39,417.98999999999995,2.8205128205128207,0.4358974358974359,18528.7,7.326410256410257,475.09487179487184,0.4473684210526314,Maintain current tariff
Delhi_to_Srinagar,45,428.34444444444443,3.422222222222222,0.5111111111111111,21848.53,7.730888888888889,485.5228888888889,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Delhi_to_Surat,39,410.9769230769231,2.3333333333333335,0.1794871794871795,19304.9,7.83948717948718,494.99743589743593,0.4473684210526314,Maintain current tariff
Delhi_to_Thiruvananthapuram,38,455.0052631578948,2.9473684210526314,0.39473684210526316,20175.2,7.319473684210526,530.9263157894737,0.42105263157894735,Maintain current tariff
Delhi_to_Varanasi,30,481.697,3.2,0.5333333333333333,16463.32,8.428,548.7773333333333,0.21052631578947367,Increase tariff by 10-15% to improve margin
Delhi_to_Vijayawada,42,424.9238095238095,3.1904761904761907,0.5,20571.05,7.824999999999999,489.78690476190474,0.5263157894736841,Maintain current tariff
Delhi_to_Vizag,38,444.97631578947363,2.8947368421052633,0.34210526315789475,19289.74,7.812894736842105,507.6247368421053,0.42105263157894735,Maintain current tariff
Guwahati_to_Agra,30,462.023,2.8,0.36666666666666664,15928.14,7.454666666666666,530.938,0.21052631578947367,Increase tariff by 10-15% to improve margin
Guwahati_to_Ahmedabad,44,478.6256818181818,3.25,0.4090909090909091,24150.829999999998,8.523863636363636,548.8824999999999,0.5789473684210527,Maintain current tariff
Guwahati_to_Amritsar,38,397.8068421052632,3.026315789473684,0.42105263157894735,17635.22,7.611578947368422,464.0847368421053,0.42105263157894735,Maintain current tariff
Guwahati_to_Aurangabad,36,447.7775,3.3055555555555554,0.5,17989.739999999998,7.694999999999999,499.7149999999999,0.36842105263157887,Maintain current tariff
Guwahati_to_Bangalore,35,423.426,3.142857142857143,0.45714285714285713,16942.04,7.447428571428572,484.0582857142857,0.3421052631578947,Maintain current tariff
Guwahati_to_Bhopal,37,443.1213513513514,2.72972972972973,0.35135135135135137,18630.57,7.311081081081081,503.5289189189189,0.39473684210526305,Maintain current tariff
Guwahati_to_Bhubaneswar,51,437.77215686274513,3.156862745098039,0.4117647058823529,25645.3,7.45156862745098,502.8490196078431,0.763157894736842,Reduce tariff by 5-10% to gain more volume
Guwahati_to_Chandigarh,41,461.64000000000004,3.0,0.3902439024390244,21551.22,8.042682926829269,525.6395121951219,0.5,Maintain current tariff
Guwahati_to_Chennai,34,423.28382352941173,3.176470588235294,0.5,17167.65,7.841764705882353,504.93088235294124,0.3157894736842104,Maintain current tariff
Guwahati_to_Coimbatore,36,449.42583333333334,3.25,0.5,18512.17,7.882499999999999,514.2269444444444,0.36842105263157887,Maintain current tariff
Guwahati_to_Dehradun,36,452.1305555555556,3.0555555555555554,0.3888888888888889,18971.34,8.088333333333333,526.9816666666667,0.36842105263157887,Maintain current tariff
Guwahati_to_Delhi,37,485.24837837837833,2.972972972972973,0.40540540540540543,20552.02,8.837297297297297,555.46,0.39473684210526305,Maintain current tariff
Guwahati_to_Hyderabad,31,409.4183870967742,2.967741935483871,0.3548387096774194,15092.97,7.48258064516129,486.87,0.23684210526315785,Increase tariff by 10-15% to improve margin
Guwahati_to_Indore,47,421.5876595744681,2.9361702127659575,0.3191489361702128,23231.82,7.213829787234043,494.2940425531915,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Guwahati_to_Jaipur,41,528.3390243902439,3.097560975609756,0.4146341463414634,24215.13,8.750243902439024,590.6129268292683,0.5,Maintain current tariff
Guwahati_to_Jamshedpur,39,430.21846153846155,3.0,0.38461538461538464,19601.15,7.513589743589744,502.5935897435898,0.4473684210526314,Maintain current tariff
Guwahati_to_Kochi,47,501.8436170212766,3.148936170212766,0.5106382978723404,26452.28,8.155957446808511,562.8144680851063,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Guwahati_to_Kolkata,47,474.8951063829787,3.2127659574468086,0.48936170212765956,25664.15,7.835744680851064,546.045744680851,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Guwahati_to_Lucknow,42,437.5995238095238,3.2142857142857144,0.47619047619047616,21363.37,7.313095238095237,508.65166666666664,0.5263157894736841,Maintain current tariff
Guwahati_to_Ludhiana,48,524.7427083333333,2.875,0.3333333333333333,27846.11,8.679583333333333,580.1272916666667,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Guwahati_to_Meerut,34,418.9226470588235,2.823529411764706,0.35294117647058826,16362.92,7.659411764705883,481.26235294117646,0.3157894736842104,Maintain current tariff
Guwahati_to_Mumbai,34,391.0211764705882,2.8529411764705883,0.29411764705882354,15738.8,6.735588235294117,462.90588235294115,0.3157894736842104,Maintain current tariff
Guwahati_to_Nagpur,41,496.2426829268293,2.658536585365854,0.3170731707317073,22748.21,8.538048780487806,554.8343902439024,0.5,Maintain current tariff
Guwahati_to_Nashik,37,416.1459459459459,3.1621621621621623,0.40540540540540543,17453.15,7.356216216216216,471.7067567567568,0.39473684210526305,Maintain current tariff
Guwahati_to_Patna,45,417.2568888888889,2.933333333333333,0.37777777777777777,21680.18,7.44088888888889,481.7817777777778,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Guwahati_to_Pune,44,453.525,2.7954545454545454,0.36363636363636365,23088.9,7.795454545454546,524.7477272727273,0.5789473684210527,Maintain current tariff
Guwahati_to_Raipur,36,420.53166666666664,2.8055555555555554,0.3333333333333333,17071.42,8.21,474.20611111111106,0.36842105263157887,Maintain current tariff
Guwahati_to_Ranchi,33,426.3263636363636,3.242424242424242,0.48484848484848486,16239.38,7.58030303030303,492.1024242424242,0.2894736842105262,Increase tariff by 10-15% to improve margin
Guwahati_to_Shimla,44,465.0190909090909,2.909090909090909,0.4318181818181818,22770.99,8.076590909090909,517.5225,0.5789473684210527,Maintain current tariff
Guwahati_to_Srinagar,42,470.4111904761905,3.0952380952380953,0.42857142857142855,23207.27,8.185714285714287,552.5540476190477,0.5263157894736841,Maintain current tariff
Guwahati_to_Surat,33,394.91575757575754,2.9393939393939394,0.42424242424242425,15394.63,7.46060606060606,466.5039393939394,0.2894736842105262,Increase tariff by 10-15% to improve margin
Guwahati_to_Thiruvananthapuram,38,475.99394736842106,2.526315789473684,0.23684210526315788,20537.61,7.590263157894737,540.4634210526316,0.42105263157894735,Maintain current tariff
Guwahati_to_Varanasi,30,445.954,3.2333333333333334,0.4666666666666667,14843.35,8.511999999999999,494.77833333333336,0.21052631578947367,Increase tariff by 10-15% to improve margin
Guwahati_to_Vijayawada,39,439.9141025641026,2.7435897435897436,0.3076923076923077,19559.82,7.908974358974358,501.5338461538461,0.4473684210526314,Maintain current tariff
Guwahati_to_Vizag,41,370.97073170731704,3.292682926829268,0.43902439024390244,18384.6,6.158536585365853,448.40487804878046,0.5,Maintain current tariff
Hyderabad_to_Agra,48,403.37833333333333,2.875,0.3541666666666667,22406.25,7.663125,466.796875,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Hyderabad_to_Ahmedabad,36,442.1675,3.1666666666666665,0.4722222222222222,18377.07,7.986111111111111,510.47416666666663,0.36842105263157887,Maintain current tariff
Hyderabad_to_Amritsar,32,470.635,3.0625,0.4375,17455.94,8.42625,545.498125,0.26315789473684204,Increase tariff by 10-15% to improve margin
Hyderabad_to_Aurangabad,40,466.73975,3.05,0.425,22128.26,7.7459999999999996,553.2065,0.4736842105263157,Maintain current tariff
Hyderabad_to_Bangalore,42,409.5954761904762,2.7142857142857144,0.3333333333333333,19968.73,7.111190476190477,475.44595238095235,0.5263157894736841,Maintain current tariff
Hyderabad_to_Bhopal,41,444.1531707317073,2.8536585365853657,0.34146341463414637,21350.51,7.764390243902438,520.7441463414634,0.5,Maintain current tariff
Hyderabad_to_Bhubaneswar,29,480.2065517241379,2.5517241379310347,0.27586206896551724,15985.44,8.221379310344828,551.2220689655172,0.18421052631578938,Increase tariff by 10-15% to improve margin
Hyderabad_to_Chandigarh,39,392.5628205128205,3.2564102564102564,0.4358974358974359,17965.12,7.2394871794871785,460.6441025641025,0.4473684210526314,Maintain current tariff
